RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
1948,90,Norfolk County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,021,1982.612016435085,1999.2560374672114,2017.1250015905719,2030.7567636554832,2043.2966517857215,2062.5419364336944,2059.835578361867,2046.5860359217047,2040.044934657214,2041.6293486974607,2050.320978265249,2046.053051717598,2053.206445863166,2077.7177828052854,2094.8395706192596,2103.720289716675,2111.6979436928264,2119.7523007015657,2133.7761468831277,2128.2401252157797,2105.5733677838502,2090.961678130728,2071.094476640788,2086.0165810113667,2099.286648484761,2137.6549702436314,2161.310029539842,2172.698645765892,2170.413374921878,2180.774353780136,2183.3695516128305,2180.9425141446127,2172.4909795383765,2159.4404795632263,2173.4357875359283,2182.067228066728,2213.503113726285,2217.534558548445,2236.0720781661535,2235.4446783578965,2254.172359160345,2255.0896635543527,2267.5014720848567,2258.561799248859,2244.3520209777057,2227.9477848735055,2230.094142227154,2247.206677118567,2276.2976808423177,2297.2183660658293,2309.3627506799057,2306.7973176717746,2313.417759641088,2319.205654338429,2328.731366217756,2326.9730735129365,2323.585416634615,2320.2854562615585,2330.2680970448987,2342.8750791258067,2372.035112353334,2378.7763048873053,2387.20108908026,2361.5140920556296,2353.080557931254,2346.8070799581174,2346.046237273408,2319.907961651909,2276.7364435232676,2238.528943285048,2246.6308701719436,2254.7569723867455,2281.0722527815865,2278.0089945125774,2284.468943134573,2292.0979315279897,2316.3376269391674,2360.4250361620147,2397.525178486098,2424.5947686805243,2446.960078459367,2476.2550373474805,2517.32697615453,2529.1163073903667,2532.3307419296493,2524.917793592185,2553.6801179890986,2589.089486606981,2630.5057896000335,2656.4500137749874,2685.4010269458795,2709.8262658085123,2731.571217696131,2733.6516387552365,2725.715272719173,2718.9926962325444,2717.5505819360314,2736.710160940669,2760.9598899830976,2791.6315319212636,2819.5164327317584,2849.2562426911572,2878.6008434417076
220,91,Lake County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,097,1369.6843972153006,1374.7999109109505,1385.946066561381,1403.599207381935,1407.0134121653714,1410.068216619915,1403.9312781037252,1404.3655412113512,1403.7015260412581,1400.5174907032372,1405.5720019659984,1401.1963745468847,1411.9508030829863,1408.3145926738373,1414.7064931287955,1417.4468041504292,1431.5416699954758,1439.1858163772567,1445.4312576254404,1444.644510559898,1436.8609885388987,1423.4792300491756,1414.2922692735688,1403.6060478933223,1412.1359755034252,1420.7666911487727,1444.4541663174837,1457.5958126418698,1469.586726367996,1473.6435009834643,1473.4785387266138,1467.2995910361299,1468.1305966147033,1462.5111837114414,1465.5853831747036,1463.3147201705272,1473.4583359537658,1480.5865560745362,1491.9136949777514,1498.0370404025941,1502.0650825595162,1505.1603889651253,1505.155703903116,1506.8227374220376,1507.7631061052552,1507.073329186299,1510.538231858382,1504.7670185064146,1508.061288771429,1509.6578190445302,1518.901763182734,1527.8695833923093,1535.966490956608,1544.7617218894388,1548.4609826334927,1549.0042885686885,1547.0011910661765,1540.5908927828962,1538.7260974007788,1544.0627941236703,1548.8748224741014,1559.8252954855052,1570.1914554769032,1577.4931446376365,1573.6772948248963,1570.0378015535894,1573.0164224775303,1576.8132337491031,1576.2939021168265,1578.2589324957787,1584.9843506036773,1589.1476025680222,1586.7176578810333,1589.7603215361873,1605.1173556337358,1635.2119546587153,1659.080959751993,1675.91672538569,1693.0910357378577,1712.2325600789222,1728.4232154399415,1733.294123178477,1744.092142497932,1751.3460713202585,1759.0836800080074,1765.128855924921,1789.0559301047786,1828.5642058040182,1861.4998990698618,1886.8365269821538,1900.3017468217508,1903.907262904441,1895.0866784429115,1900.5343150857473,1900.2207381716933,1910.3262321203208,1923.5387097174528,1938.3532307469304,1946.9594880010193,1946.6802310881772,1955.679074121435,1973.1284066257863,1993.9037974683545
1804,92,Jackson County,county,MO,MO,"Kansas City, MO-KS",29,095,827.2199877908901,830.0160291258572,840.2143929778238,844.8019750454745,850.4044104494343,852.2771831941153,857.27852251406,857.7028167844906,857.8458723139612,856.2089869009794,857.7252944320267,856.2125531165677,858.6105773121607,862.8223439650181,873.9786489562877,880.7348582094967,882.1616555745046,885.3627297621061,888.061547501388,895.7471242530876,896.0152380591464,900.1463395249591,899.5687297514263,899.3802640844481,899.2268031263737,906.8380096447809,911.8071228036565,919.4368173136647,922.800709734351,923.44455020782,926.1394938298745,928.894477637048,934.8258970721431,935.4293744111284,937.9503884223536,940.2690409302365,942.0851706779209,943.8606297330508,949.1985361459306,955.5196518910287,960.2577261340957,967.0017388008117,969.6330138947994,972.7762439021137,974.7305278895407,975.1651201494158,975.3605688196562,973.7957666773107,977.4349406195184,983.6956680539995,989.4155903426032,997.9584929902294,1004.8076886924018,1012.185103014886,1019.6240638977049,1019.7787212070111,1017.1805765489598,1011.2471702632026,1010.7310774934144,1015.1312744042485,1018.7798193267345,1024.1042466261292,1034.6015965931995,1046.352783442887,1056.9638234143335,1064.2587684441496,1069.0678867084862,1073.6331759229827,1073.191097457968,1076.5176487028484,1077.89836918873,1075.2940195517713,1081.8290380899505,1090.9787658840216,1105.5508652857827,1117.087987837368,1130.6708695503858,1147.2296788441458,1159.7989886616951,1167.9252094719893,1176.4883167883668,1180.1048270226647,1186.583169143384,1191.116904585551,1198.936727840749,1207.8088672578556,1213.5264750587007,1224.010245119245,1234.29897088712,1250.487871416207,1268.2179637790011,1281.6125617888665,1294.0492751292365,1295.1233055682292,1300.4302038362496,1299.861608512391,1299.8460506749975,1300.8202268355703,1305.7592215116535,1316.785580934173,1324.1615062401231,1333.792312489455,1345.519786131301
285,93,Polk County,county,FL,FL,"Lakeland-Winter Haven, FL",12,105,1043.0717195673994,1044.3088011765913,1052.6772165214643,1064.1604560742887,1074.9999984057,1078.8380580442447,1084.9600250768378,1086.1419012439887,1085.7288704021785,1084.407687513396,1089.939845221656,1090.273033520544,1097.427589499573,1100.3505294897427,1109.0943402762957,1113.9708237193886,1121.164197930358,1130.0878704353884,1134.3111486600276,1141.0588365011288,1146.9964724318609,1145.5980688715758,1141.8103813635112,1140.3103467313106,1147.6622075815137,1156.0187555316738,1165.1252463721496,1175.0839952473386,1188.2270970245975,1195.1764151274053,1196.7384072462069,1193.6007430965992,1194.1249470592008,1196.79101972448,1204.1022220338946,1207.426144902947,1212.3045721765025,1220.1923463068263,1233.2490318517357,1248.2020600285232,1257.9618820875758,1265.8096882637499,1274.12928231824,1277.3132754411242,1279.7684091143694,1278.1825312134733,1280.852887612316,1287.3678875777307,1296.2150505559275,1305.0394497236528,1314.7661255756877,1321.4509016462364,1325.4196338808736,1328.5284711670972,1334.358587685773,1345.5859667358295,1355.0008769723825,1360.5703988937323,1357.7783243719614,1356.7243938071558,1358.8854800859017,1365.3588273330513,1370.0814995294752,1386.5261291559566,1392.5161557977385,1389.1272028300841,1383.9917497375675,1400.6017989223008,1423.2837596067545,1438.619516840372,1445.7929717791574,1452.4875809901498,1458.7598755580573,1456.653403157106,1469.5703948058692,1490.965333953466,1527.7914322985011,1569.1864916549202,1612.7421897749834,1652.6529796445566,1686.3701163637786,1710.476023833283,1732.557668977623,1738.1948050369008,1751.5584805180472,1761.2967626372804,1795.5415281186165,1825.6520700639658,1855.030307417432,1875.8550313381452,1891.0623631252636,1899.6860615289743,1898.722135260323,1897.8026935963649,1896.2443541081198,1895.3292748564677,1896.4209526365523,1900.4104107749558,1901.9629433906805,1908.0923183793268,1914.8934480529845,1923.6090547816852,1926.426579804753
1106,94,Hudson County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,017,2168.6204765713974,2181.7924733716836,2200.388193958648,2210.8564308595887,2227.404241358368,2232.8078175790038,2255.4325774801246,2261.0396079121588,2275.32892473448,2272.994797673,2283.371546138182,2276.1839707643267,2276.880799251938,2280.886001114758,2282.9748098053497,2300.253296047159,2311.1899062838247,2330.7903963164704,2333.8309611622626,2338.484620486522,2351.1686334480023,2355.186840593134,2358.293614475717,2355.811022981018,2357.64035711306,2358.318499160931,2361.4551086298966,2372.6088608716077,2387.245710864967,2402.0356593285196,2415.785552441204,2418.1532325614426,2419.9817433668977,2416.1283011935193,2423.1717218693475,2423.853197941158,2421.8527464637145,2419.172898063108,2424.5512258150948,2439.665320115873,2457.6639634967387,2469.5287897026615,2481.720380424576,2484.457544061773,2487.646325032886,2484.763007855932,2488.1605991304245,2485.401072987733,2487.729719343975,2489.1501681747254,2496.8761997778347,2505.957455714503,2518.1050146319226,2534.488407808172,2545.9706389504677,2552.1462975772124,2553.560351494487,2550.4766600023836,2547.74245993649,2543.849705199052,2551.0547756989986,2560.65070989451,2570.751834747103,2560.2392401693855,2542.35199982373,,,,2483.100500542975,2458.425394258634,2434.191883305537,2418.8582638844623,2412.9531629016687,2412.8570296550606,2422.5018214341403,2440.2913791754295,2468.046101647648,2498.7625234475736,2530.7049890120843,2568.015014649275,2600.9816251628013,2636.227489599796,2661.6024056200044,2685.673839267644,2693.3307785355623,2715.5937381222957,2745.8680692257144,2798.6442579970094,2856.833982424633,2922.302451421851,2982.4492709419774,3018.4374056990623,3022.258662656301,3016.28468985077,3001.1439632909073,2988.3727868187416,2976.760637314177,2981.54374795268,3001.634257233926,3046.422645030251,3090.878111693948,3133.8237256999955,3149.743283376716
2243,95,Davidson County,county,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,037,1207.1697176691448,1217.0684681767352,1233.6346631106712,1245.426729568489,1259.2356962905176,1270.5310330939183,1280.2765714887776,1284.2917864017234,1282.5818672782018,1287.683567584494,1279.6673359978945,1282.256971545685,1292.0161421854846,1309.9060265944725,1319.1725203518238,1321.8360363577965,1336.6339072435944,1355.270807315101,1369.122559521196,1370.67135347717,1368.1582648945002,1357.4558288110818,1343.629584314589,1343.8633931995196,1357.0158271400078,1374.4417374096608,1390.6985334030269,1397.818583739592,1407.7640600295022,1405.9795663645257,1412.918537474963,1418.0321332431054,1418.310908450145,1409.6972310928836,1398.0932576401644,1398.2091802861676,1406.2117618475797,1413.5050460841214,1417.7120802600955,1423.9446178752994,1433.349295902349,1445.3424190681271,1448.1910168291975,1450.2292250236405,1441.319080707768,1445.9065777018418,1444.8559834884802,1449.6363450568585,1445.1767479785594,1451.502798841408,1462.6793107545475,1475.4617657681324,1494.4434770908836,1504.2610919822823,1516.672191631427,1517.0059652651873,1519.8089664579702,1512.1946071572434,1511.7027332364446,1515.6497871959457,1524.4054523939149,1527.8071467074792,1534.4948573823108,1538.8630309569025,1544.6098598732165,1544.437279948635,1547.6296035178214,1547.6065403402333,1538.9135494653149,1534.8275461196574,1527.5923749486456,1532.1915927820817,1532.1982688337366,1536.3563082423625,1545.4113609990918,1568.6809737437745,1606.7139210740702,1645.777903243185,1687.312640375951,1721.2701325655798,1752.8819892442793,1772.6014414518866,1786.4257488428432,1800.06879083138,1815.3839183926027,1836.5261188325621,1854.4771503429704,1872.7000157230989,1896.164885050336,1928.1029417277553,1952.4353395272578,1962.3670438007064,1951.4049901274216,1940.2202783508471,1931.688613492403,1931.6752173808206,1935.3603165261468,1936.7736253929706,1939.3332422525775,1944.0366882299058,1956.685154044391,1963.7890694848622,1963.925860166443
989,96,Denver County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,031,1385.5954122481871,1399.1761408997293,1421.3189263223478,1441.0955487929778,1462.3844826170498,1475.4124948321262,1485.0533348641322,1487.858502778259,1486.18622423008,1483.2729180762121,1484.7703026233926,1487.2564156011424,1501.962603781362,1504.747975327153,1513.5068709163097,1514.2305963882295,1534.0579485699132,1549.647653547631,1555.0850268683105,1553.27071842119,1546.1648605672076,1535.060962925927,1521.6292615394455,1514.0418029086622,1522.3321201865565,1537.3123520053605,1557.272826326872,1573.9294251204233,1592.7686324051676,1603.5962665212014,1610.7323202694154,1608.9050006929485,1601.665890940895,1596.3342536287323,1591.1091621492435,1602.5457531845411,1608.9224855001942,1623.798968541562,1629.1843354701318,1640.6492325872089,1647.4318152473263,1659.016841378999,1666.8432893400868,1672.2759718453506,1667.1856804966055,1661.075762515836,1660.1435481677217,1663.999667569367,1674.5697866071005,1682.435237251106,1693.319877131414,1703.6876147156427,1719.759001635783,1730.1195045506415,1737.6717403672944,1734.1732102663368,1728.492820981884,1721.1385924437095,1719.4094423855718,1722.5961210028506,1730.5918731016125,1738.6019358986318,1747.202483684933,1740.0844539358345,1730.97346137315,1722.6129424201627,1725.386090409389,1724.4822791784272,1719.2517204444914,1702.987620866754,1691.1488653361373,1679.3987696668944,1688.349196039032,1700.3291158602933,1723.4587974255035,1748.9037420939944,1785.4934664551743,1827.1763775338175,1866.7336232177695,1900.493136135852,1922.2158971738033,1929.0581290865512,1930.1273782157486,1931.9371641227353,1944.7209838143092,1957.0800561457772,1975.9438365791646,1998.118497640221,2023.73582947882,2044.949565006372,2058.878705807117,2060.977421447552,2057.8701991409935,2044.9922986064582,2031.7997818586894,2018.7141840700588,2022.5243611290953,2036.8186100241103,2057.3430349685727,2070.9189004051386,2082.455328566599,2095.4907648481726,2102.2674268711103
330,97,Will County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,197,1486.3795630268748,1485.3786912499938,1491.5560917145299,1501.9154801793,1514.7196563338503,1525.1465148677817,1533.582902789848,1533.7534939486222,1533.8541897738871,1526.8875939562809,1525.911240057397,1529.1509506769767,1528.5860716471964,1530.5003269688339,1536.8547050732361,1545.6398829113725,1554.5201183734507,1558.4161611107104,1558.905647083711,1565.7269908010517,1559.320005385505,1563.7657662171991,1551.9608130367549,1554.8496214418726,1555.1810596602477,1563.0303215711388,1575.141995994675,1584.301568697345,1599.5325011790324,1603.3831092249807,1608.7339424371835,1606.8148974155195,1614.2361189404069,1606.7931586537068,1601.5551017627554,1591.155999483299,1598.912258324542,1608.406808650062,1621.5292706401447,1626.9072141120273,1633.1619355606472,1637.8679234465542,1640.166180823639,1642.6609438453545,1638.345027345101,1640.2429590026263,1641.6561963560846,1642.5794099638504,1647.508513709935,1645.8943916537062,1659.3311635941668,1663.167534348771,1678.5088242204745,1683.5374946826669,1693.2300954795633,1689.9081912016168,1690.6395473064222,1686.001087410923,1686.2616382658466,1685.8460137493755,1709.9275985937977,1720.1902290432224,1727.9968388190541,1718.9744559040976,1718.4022605813345,1719.0879120160166,1723.2314123125557,1737.3030150405318,1752.3709639542915,1751.0976692657646,1754.9474056846027,1749.5028230581497,1765.0471352363782,1779.035366539859,1798.7243466116809,1822.8059703225717,1847.5146454010728,1878.7013758230232,1899.9651683922868,1919.5742764806,1943.4302378600437,1938.7827752363028,1945.1845324927565,1942.1507109560355,1947.6210295845847,1953.3947740434587,1968.3664532162663,2000.2790245419833,2021.546175463906,2046.9335706611844,2070.2656295807283,2078.5454216922517,2084.0445972669468,2069.111897670767,2075.544615489492,2078.8182391607584,2091.2878919291734,2090.7413093267255,2104.6287484283093,2121.9545326546286,2142.376237414508,2159.1666380776633,2173.2977342549925
3289,98,District of Columbia,county,DC,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,001,1992.2860252758594,2001.837209355719,2017.035760268053,2034.6446439413724,2056.8203430376593,2067.4259193292155,2072.6692416282413,2071.042232934216,2077.962596207191,2078.4713640154528,2071.650230363427,2070.6322141296337,2072.6051470711823,2090.8492462147196,2082.471172812707,2094.284864113408,2094.6457652926106,2109.7540652615053,2122.6869980525444,2130.36701988703,2134.312280941063,2105.725238103713,2101.4832946102247,2091.6365027062843,2106.9441088039134,2126.414597243334,2153.15343160036,2172.8636682301626,2170.324992979281,2178.4282105724833,2177.338953291467,2179.5263166313284,2178.6406841491726,2175.3456649097184,2166.8194733938767,2166.2113360594485,2168.9257631698033,2173.29521693037,2175.1846902296834,2188.898726380079,2204.2009040722905,2222.2181606631493,2231.254488970141,2239.874716265253,2234.87175547431,2224.3231129695077,2222.8752055819778,2225.9436790205355,2239.2694683835757,2241.491260883088,2249.8061609989313,2255.25014290619,2272.2505829121224,2288.18810028996,2294.935651664797,2297.7761914816037,2300.090496565289,2297.018077016835,2289.007700145574,2282.4841225216064,2291.4475292066395,2305.349993218506,2321.5286625500025,2321.5964460256528,2309.621255792019,2295.0431473581325,2284.58711255569,2272.9330468579,,2216.3578405025787,2185.2538299408857,2154.0421513575516,2142.952997699605,2145.963436596623,2160.802355033946,2174.610236029562,2201.447197442022,2240.9219809203632,2284.884771693079,2319.2786995665674,2341.0879686071485,2353.7212385727953,2355.4211022171226,2354.7548931585725,2354.980321494078,2361.805875463063,2380.1488183990664,2402.5284155925083,2424.667410689938,2443.792397705207,2462.69071164514,2475.7451485665715,2480.087758567045,2468.493951211758,2452.155922749419,2440.0529488933844,2432.5139779494566,2440.8413925067443,2450.4386090972894,2468.907334623416,2490.1795111981805,2509.5108527187826,2531.1478130747905
2889,99,Bernalillo County,county,NM,NM,"Albuquerque, NM",35,001,911.4980864984718,912.6481038216976,919.2788131819533,927.5046321017206,930.5065301857782,933.7155084733437,932.5373296239275,934.6363826615013,931.3712617739991,931.7733900845328,929.6484883605887,932.7288203439496,932.8264907925902,935.5986152395719,940.0004102955245,949.3251201770012,956.7885633825549,959.7996533920154,959.0706101373786,962.7145364004633,959.4332006470344,955.0708362522256,949.2946885088113,948.7201693183075,956.0786408798386,963.210255283599,973.3614281184263,975.6179628682854,979.0432508778373,983.0659347768653,985.4524619664719,985.9349484186101,982.5107608152096,983.084272093631,981.1121381690729,980.4399037009961,980.5953134336551,985.1569849297325,994.8012581290252,1002.8829959823903,1008.2240829164853,1011.5996541317267,1014.549683620604,1018.521188040619,1017.852450400286,1018.0040050977602,1015.389407664333,1015.7746499142493,1015.8954447079893,1024.3273062470928,1033.3275387707795,1042.60087035303,1048.8890520605773,1058.9041223989234,1065.6222130989843,1071.528417258115,1071.8026677367784,1072.2104389363822,1069.1830935181877,1067.3011444302194,1072.492180019647,1078.9350909846987,1085.436142749549,1085.264438710012,1083.5628928305273,1093.8566169434057,1109.2167694688974,1125.2638684039591,1137.4428934211223,1142.5166596088006,1148.6407626383282,1149.2863063885234,1160.7984245065638,1172.392009916025,1187.339364587656,1205.9719647694308,1233.3087560896602,1261.7366020848804,1289.3452990780945,1320.6243101790735,1346.4347511422834,1357.726940209752,1355.3819026772721,1362.6001494386012,1369.4025342490133,1379.230008767613,1388.0708059698015,1404.7320104877572,1434.068245184871,1455.0327845497075,1477.1934139107498,1480.5079260543318,1485.6192968809246,1490.0651936834597,1499.3794340187553,1496.506953109489,1502.4164276065349,1490.8101120235542,1504.929542006423,1510.8289377794583,1526.2412245215469,1533.1357927641527,1536.2774255206452
2732,100,Jefferson County,county,AL,AL,"Birmingham-Hoover, AL",01,073,933.9251083922603,937.7632113252357,944.4677351502824,949.7112316042682,947.6824929602808,947.9534586197035,949.0552136200283,951.0669181975243,953.2543421023138,953.3074656143161,953.3055543374771,957.2172234785859,961.8378017290212,968.2901668819219,965.5273224736995,968.1751921139926,968.000696974643,971.6298464560061,971.7520247855946,976.3781908567064,973.0989619001517,970.044861275519,960.4691599585478,967.0555910417435,967.820473923604,975.7580917321001,978.0015438444698,985.002261503025,990.3308483474423,991.2145456629667,993.8052966379327,994.5758539627641,1002.7574670253177,1000.9836832651248,1004.4033961565333,999.4180851010871,999.7884568308546,1000.2907541687323,1006.8799043256721,1017.8896384370508,1028.7936102990693,1032.9438279613971,1033.1369896354895,1031.8726684078713,1032.7370188888265,1040.4384446813574,1044.2314575699274,1051.17610604856,1048.5215210690208,1052.9356465725855,1051.3311382964087,1057.9012435302195,1063.768842361026,1071.8782839439189,1073.3349330979047,1075.556419356382,1080.8887323795823,1082.3736265683456,1081.1208540955543,1075.391318792509,1077.4792404184882,1078.8720414834186,1092.750787556711,1098.2020423472238,1100.6932786873822,1095.5648338181588,1104.3503061892943,1111.9323703349417,1119.0057941779653,1121.6715756248823,1126.7834142448362,1133.402608575432,1137.4062437014306,1139.6006745158168,1140.1666872324952,1147.2729670413323,1165.2496924523912,1180.8409824012504,1201.1001272797519,1217.519242067571,1230.953043947372,1235.5233976383172,1240.6963350919677,1253.3845072628728,1261.8203278007834,1266.3546874393567,1271.7682584297888,1281.5258337802723,1295.3655833348907,1307.834789318826,1317.9881233018907,1321.4310014976884,1321.761926711892,1318.5857177589248,1324.7766062312044,1323.5422482213783,1326.1735217794142,1328.0861035618204,1340.1951556723152,1355.1306918862465,1363.3566422885956,1366.0367150954776,1375.3460101487601
757,101,Tulsa County,county,OK,OK,"Tulsa, OK",40,143,886.268893274087,891.4773387396896,896.6787054540017,906.9903053051445,908.5492465174818,908.6333820843977,912.5455645784425,919.0358381515476,914.8295190751927,911.1157105119853,905.8344163815133,908.5300790130733,907.5874533830951,907.5591743086509,909.065909737276,913.0959776998551,924.4924886507874,928.4026303623639,925.0416898157931,916.430393950403,912.1557130461481,912.4804947923132,905.7513469255747,905.0585263707242,904.8633669324856,912.7615255679165,918.8665822794461,925.896582584272,931.6743230965704,934.8228150014792,934.8164084941249,930.3397741561521,925.7004040922625,924.5166497779028,929.6005203174585,931.4922087057237,934.4174157173653,934.8199427547353,938.6963173242232,941.6130137467007,944.8769334748179,950.1701060941074,953.3724837557119,954.1575549550709,953.8532580704364,954.56701774971,954.3450017770184,954.6253571786137,955.4148078960264,959.9738537793266,965.4314742107964,971.3955108497402,975.6128322721332,980.1108946229482,982.8350362930311,981.7474994254196,984.687038821443,985.2094998705353,989.1202851660887,988.2144519753042,991.3248477760645,998.0707762345525,1003.6852912909654,1006.6375257997153,1009.8615376626698,1015.4969034021373,1025.5596914626053,1032.807155261566,1038.2093555839936,1040.8103782954088,1044.1630162355157,1055.6097706317764,1063.1618711794924,1076.2631648587078,1081.200024701267,1100.7620128664632,1115.6925567551514,1133.0448046258873,1149.9072470517763,1166.0042979466118,1184.629776002043,1188.965878944663,1197.1661499766403,1205.0010955871933,1213.2964604558304,1227.3908961768586,1244.757300235534,1266.1602011460948,1280.888753821283,1287.9991699333104,1295.0058400189407,1298.5251412580487,1287.077516251345,1278.221736366757,1269.6287768705874,1277.07969519347,1288.308739046652,1292.597789988686,1295.9056253288866,1297.2630137570911,1313.2930247452466,1331.7085339606244,1344.8982196224945
3001,102,Providence County,county,RI,RI,"Providence-Warwick, RI-MA",44,007,1094.1312347007156,1119.8882419109427,1134.8331436588983,1132.8898930909609,1123.1660836573674,1126.3139829935892,1122.3351089690232,1120.7795849817633,1123.4851610754054,1138.3333303521506,1146.0769620944109,1152.3281731241752,1159.9854154824732,1171.9986559936654,1181.8429111943628,1183.3963501640749,1186.4534464967965,1176.5115772553545,1190.0163644925938,1191.276786143825,1203.824382686882,1204.8407887986875,1217.6250424492932,1225.5372362365742,1228.4690420919603,1229.2409859825063,1244.2179612808904,1254.3368092129008,1256.0787862931002,1248.9052127647478,1246.0182950486967,1251.8167275858525,1265.623220737915,1274.1918016998818,1276.697001156162,1272.7896353602684,1278.247517911946,1290.9786201842107,1301.7458705564093,1303.2964987224295,1306.0342406659997,1313.26937308392,1319.8515272985762,1328.3579714861833,1336.634472716964,1337.2296196966174,1338.8746084485442,1324.8312318028723,1337.3780324561437,1335.4135370424306,1352.6746295566006,1357.2352764981695,1377.8184989575175,1384.454005214895,1386.1726613557585,1386.342196684251,1395.9533175086808,1400.38248997663,1393.6548496935063,1385.3929568285623,1391.8348313099018,1407.4268846372718,1414.7674871318582,1419.454585932582,1415.671588552199,1426.1109171468618,1433.000218235418,1454.31500593955,1466.8686028601796,1476.6035820757204,1482.3128035806096,1481.7514021685838,1491.9523686027896,1501.8379687330469,1519.0683944390632,1539.9530262005596,1554.4087704757692,1569.8480162585067,1595.0296830885964,1623.5859986135931,1656.6375542339056,1660.466829576462,1664.2771982413146,1672.4974612495635,1681.8988440956844,1696.7465872905345,1704.4371247399708,1731.0535248957237,1757.0197177376083,1784.4852767648094,1805.384773066081,1827.3494349050761,1844.3190862507638,1856.8563123954664,1863.7657239160123,1860.498008409532,1849.5173373666046,1844.1722963852692,1849.1850518693607,1865.3649579928615,1875.8675952317835,1895.936628298152,1922.758367080948
201,103,Kent County,county,MI,MI,"Grand Rapids-Kentwood, MI",26,081,830.2449740449823,835.5572616604933,846.735434334605,866.6572810755478,883.1209836594958,897.858840340487,905.028562448705,916.0237925055208,913.883848304212,911.9120935260783,905.8731352405642,907.417301138487,908.5512675687808,912.2732950262059,926.9957754794821,943.1244533578075,967.0090149712796,983.2860531857056,991.8199531984002,986.9690144056846,981.7199775259063,978.855110685425,983.2657971685026,984.9899067371157,990.5257106538064,996.3787066876017,1006.9894565510413,1017.559268798732,1033.8185102558964,1049.0805862969085,1056.356975244865,1051.789122388669,1042.748162697411,1039.2796376803133,1031.8820117730377,1031.6426329598992,1031.3402401332478,1044.885391787562,1056.8365976321536,1074.5243715364961,1086.6547711904104,1095.717506846588,1100.4264775170848,1102.8159598650038,1098.6397603743103,1095.691135018308,1093.4693924069443,1099.833269332365,1101.2063694612334,1106.6856245046108,1114.2664553907503,1125.8048318587787,1136.936574417633,1146.588605427181,1154.5848749454788,1156.0644134566994,1150.2731725378626,1148.404116479246,1152.065682045171,1150.6994290562945,1150.9797465294707,1152.6129989953135,1165.7711963732736,1172.3040402063896,1178.1685993921828,1186.9623509942705,1194.7616093935987,1200.6962522347212,1203.5468412140774,1211.3297134543777,1214.7050304415293,1220.832355904303,1217.3269346308475,1221.374112870943,1234.3921086420548,1255.6804029240107,1280.6386340076708,1298.5682759952779,1327.2309590366606,1346.0330456136296,1357.0935668557904,1330.3393273228883,1333.0158669351852,1348.5480335249154,1381.7338323494714,1393.4065191634252,1391.0164009759112,1415.8243120943828,1439.3476248234913,1462.0838671559604,1473.5172433660705,1485.402186357384,1498.4395225704454,1497.4263176779343,1486.9112966205562,1474.8922119894203,1484.183423489521,1492.306851198023,1505.3613869625224,1511.2963191281706,1533.8082359108455,1548.3127571543857,1560.2253756114605
